2779471695, 51
234343491, 926362
1317187788, 1559
3189787423, 3970
866043667869577216, 543
49596403, 781
234343491, 926362
319801657, 1921
335324325, 1856
50315139, 52068
322697372, 42823
3236928208, 1958
162635269, 1602
403735368, 3868
288696645, 27746
234343491, 926362
145216962, 4424
1173419084, 1928
2478349112, 62614
574424501, 15136
155281220, 4843
572847815, 2157
2521976694, 8786
29858729, 65267
2313799808, 61145
301975565, 321
19108071, 18178
327024457, 1693
621039567, 502
239474833, 1906
871264336857235456, 166
53018424, 735
335324325, 1856
827426021070798848, 203
54134108, 730
1872223814, 2114
272733527, 92
364579713, 169
3305428917, 5710
234343491, 926362
381846876, 422
844771592349466624, 1317
339269625, 768
2993002493, 877
2734462294, 606
2756189436, 319
2351466525, 314
1639836846, 17618
637263471, 1355
127505576, 692
837741064052215815, 791
234343491, 926362
2557211461, 238
414099976, 361
2478349112, 62614
1238564304, 390
3350207733, 396
1457298505, 484
833820320, 19024
335324325, 1856
17074413, 401
20940450, 194
2172122281, 1005
54134108, 730
246781481, 166
4220001329, 424
72141934, 833
2779471695, 51
3088121067, 206
732880138199834624, 1373
830799427740774400, 609
467498678, 392
1552762753, 106
823589803899912192, 4347
16361044, 4450
752166343206666240, 4
1334223884, 228
1238529541, 596
2785456183, 173
333055179, 978
301975565, 321
234343491, 926362
3063912809, 9500
47732772, 3049
210482388, 369
3410801362, 899
1230803995, 1035
828713893937680385, 15
234343491, 926362
414099976, 361
4258972877, 1086
3063899087, 1309
198147803, 166
1622944622, 4312
2212508876, 41
357759227, 226
1631088998, 366
3080146495, 252
3267409903, 240
131796361, 235
335324325, 1856
474271671, 4676
202109042, 6420
275822823, 3108
720761785406656512, 607
19142422, 1593
558616131, 930
1899486349, 8167
169095724, 161745
2577636960, 444
788392341656727552, 1262
3191547089, 699
3088121067, 206
90046967, 410
381846876, 422
232579939, 1483
423271866, 20
1899486349, 8167
335324325, 1856
99516752, 707
3063892271, 10271
234343491, 926362
234343491, 926362
3008803809, 1703
524474062, 686
232579939, 1483
2815717661, 253
3082300810, 447
20530107, 814
1405765963, 189
162635269, 1602
234343491, 926362
2267970860, 1591
2691275331, 294
381846876, 422
803557109971427328, 217
748908921302216704, 9666
839488795, 860
3300472366, 222
2771438969, 266
335324325, 1856
2312701258, 33
2722049123, 141
718466869192171521, 2259
86264341, 2512
44583378, 6422
3297766090, 173
2802188226, 3158
24677397, 1828
311999670, 3241
1899486349, 8167
173320942, 770
2969405391, 2782
159146257, 1923
147178822, 1030
2710693497, 395
708187269362941952, 87
74425333, 759
335324325, 1856
3513034936, 714
159809011, 254
74926403, 211
2779471695, 51
234343491, 926362
178443518, 20
44558656, 331
800802330, 204
3189787423, 3970
221403761, 19034
64377390, 3072
50295156, 13271
2173312541, 5680
148860497, 127
1552762753, 106
467721160, 21
3160001010, 1741
2588151718, 449
234343491, 926362
848112818373132289, 648
4727419281, 16
2218012226, 521
2830049205, 2180
248590177, 120
4019483235, 173
777934494, 156
234343491, 926362
399025508, 786
2348337910, 439
3350610285, 395
20047599, 9052
173104591, 172
717243330892054528, 548
84564394, 295
416518993, 76
2862608723, 878
853273134107160577, 161
2549660589, 281
467381196, 3128
2418430788, 1453
20429858, 303367
783691341242986496, 57
833820320, 19024
335324325, 1856
881944454, 151
3159463751, 3
2779471695, 51
3088121067, 206
14250292, 52
21107582, 199024
2168536126, 68
36675688, 2323
26732080, 2476
2495163542, 14
2320925420, 505
80842742, 272
17781759, 789
854979977212813312, 127
3301610239, 84
36688348, 663
811054701865291776, 39
234343491, 926362
41700167, 413
1145765366, 99
3080146495, 252
3501373215, 316
335324325, 1856
234343491, 926362
130085117, 13
381846876, 422
830799427740774400, 609
1899486349, 8167
64377390, 3072
43175535, 1782
50295156, 13271
1117939140, 1435
3028072109, 1269
234343491, 926362
1691903875, 839
3063912809, 9500
859513528360816644, 2
3189787423, 3970
335324325, 1856
64190022, 1317
234343491, 926362
3065989288, 6520
781544169596739584, 34
870913331728613376, 614
335324325, 1856
804110214, 2533
3644550263, 1283
2694895650, 1549
712636203556847617, 63
272733527, 92
234343491, 926362
966475711, 3321
4064060206, 1808
41700167, 413
2282555096, 1633
358178596, 1106
3244970475, 622
772808164878258177, 59
168551440, 76
234343491, 926362
1079658848, 761
9880272, 18370
1004097176, 876
3264933209, 339
3410913250, 392
1529421373, 2614
719217492875456513, 353
3294711371, 356
1091986813, 9972
7570272, 69
335324325, 1856
4783539203, 9
64190022, 1317
205222491, 1044
16510555, 80
501406425, 1014
3515876296, 375
82905612, 1444
939826880, 262
3130639672, 261
64377390, 3072
3095942588, 1904
782575454695911425, 151
1187439240, 75
2887824231, 50
2287471279, 122
166643998, 122
304572325, 1584
313334622, 34
3201812147, 19853
234343491, 926362
3063912809, 9500
827171910035218432, 155
1317187788, 1559
3066016678, 34508
782929346390622208, 78
315999262, 1801
450530141, 16
1541161730, 255
234343491, 926362
1147459231, 50
3189787423, 3970
625480776, 1284
3147207790, 337
3644550263, 1283
1440731058, 1314
312269611, 775
3342510449, 151
544578708, 282
49450039, 5033
234343491, 926362
234343491, 926362
4857100330, 495
735771384429744128, 13
871005554235330560, 2858
335324325, 1856
2722049123, 141
273468342, 683681
1238529541, 596
2945708297, 149
2779471695, 51
234343491, 926362
130085117, 13
261232011, 80981
381846876, 422
268913086, 2604
64377390, 3072
3308291729, 44
224963004, 802
631380804, 1290
708187269362941952, 87
332933348, 50
1153663820, 3076
3226364056, 81
2244490327, 8879
391983270, 273
2935931392, 46
37354045, 77
3130999965, 5508
356607961, 657
234343491, 926362
3393572512, 3305
1191416220, 148
859141834723000321, 755
1004508822, 36
339269625, 768
923868308, 129
2361276849, 1424
4243726583, 817
4623488062, 83
14341194, 164824
3501373215, 316
64190022, 1317
33186462, 323
1894719824, 17
6393302, 891
1467296934, 1014
515832217, 15099
307214153, 1076
22480368, 646
855819511450226688, 450
24409298, 606
2355003128, 230
318575124, 39
14583478, 2344
2759114062, 346
2976563931, 323
560274468, 1840
27575395, 58
101799674, 809
3314473562, 1418
166717367, 50
1317187788, 1559
2651300109, 35
801322897, 13
128173871, 66
314157950, 1193
75113916, 1607
272733527, 92
234343491, 926362
789186470, 98
611516397, 512
3644550263, 1283
1157247853, 511
631380804, 1290
2313854652, 1356
787774580, 1530
1251344851, 659
343890284, 53695
849239189703061504, 89
4064060206, 1808
228799440, 366
335324325, 1856
66998047, 128
71203103, 76
745939494, 11
626436914, 23
527387944, 543
785095109343936512, 5115
2331937675, 1361
335324325, 1856
315999262, 1801
352929785, 2121
4228189812, 13
255161060, 424
24140648, 10
234343491, 926362
1147459231, 50
801803127762669568, 1033
2498243524, 264
574424501, 15136
763359462761623552, 16
124594588, 199
56993510, 11933
1955230015, 747
2180384447, 1657
3327624159, 66
4861484467, 1970
2209749984, 718
2651300109, 35
3611256515, 1035
74119054, 5
944534928, 1058
234343491, 926362
969871723, 396
793075485832048641, 184
4439263221, 500
183166373, 2556
3189787423, 3970
758265759609028608, 1003
737546124517482496, 630
138683944, 4326
301975565, 321
3437860767, 1275
234343491, 926362
234343491, 926362
822385766697291776, 57
234343491, 926362
224607633, 1863
335324325, 1856
1937313258, 200
1334223884, 228
351719431, 152
205222491, 1044
296267728, 160
234343491, 926362
381846876, 422
64377390, 3072
2595705516, 926
3644550263, 1283
39938182, 4012
2948937802, 1610
42866399, 824
798796059791110144, 721
388187529, 2029
1955230015, 747
4824214347, 1417
335324325, 1856
2172122281, 1005
309132497, 144
558849615, 1195
1410383754, 60
2779471695, 51
234343491, 926362
234343491, 926362
279646133, 874
1583509170, 1365
2859008122, 681
393551997, 4940
2831614027, 3758
1128460122, 3832
234343491, 926362
937019478, 9534
106769241, 3829
51147107, 2956
756547011818774528, 1
931962972, 1218
107122887, 269
768358697810657281, 250
22120217, 259
2829250061, 1026
389076701, 2572
939348835, 796
335324325, 1856
556198613, 437
2779471695, 51
966475711, 3321
527301162, 484
851359275071000576, 1270
2925328307, 925
845269088, 1847
2904852382, 726
206208000, 4796
2710693497, 395
1317187788, 1559
352929785, 2121
707924931586224128, 529
50285664, 150770
710130101191643137, 2579
1327686260, 43
205222491, 1044
254198581, 310
770009428192100353, 334
328408968, 2448
234343491, 926362
819880338478534659, 2134
101867409, 458
224604544, 2984
49323761, 1310
2876876075, 395
4889365470, 757
301934830, 1104
756579313147908097, 449
3008803809, 1703
247938225, 32
86496687, 3168
335324325, 1856
140821364, 92135
39727420, 873
234343491, 926362
277006619, 5709
133770069, 1542
64377390, 3072
747696132495650816, 9306
586636984, 2036
430541154, 115
2553174012, 723
234343491, 926362
766055892, 1361
177525088, 690
3314473562, 1418
3063912809, 9500
915091508, 417
4861484467, 1970
335324325, 1856
97529764, 75
721325677971156994, 1725
2173020243, 182
569257486, 2484
2742241352, 10470
234343491, 926362
422844048, 4608
575468389, 130
51390769, 1123
2759114062, 346
300166792, 118
2271097391, 1623
2710693497, 395
4105062597, 143
109263697, 13
804672659304890368, 149
3234115101, 341
767961047315648513, 115
34881815, 333
2193292924, 1892
98479439, 745
54134108, 730
276631244, 933
234343491, 926362
2371053713, 88
335324325, 1856
999041245, 82
234343491, 926362
3063912809, 9500
3152007497, 377
829702178348662784, 0
37953750, 665
75038011, 43
473101382, 93
20530107, 814
3130971743, 239
2620105259, 581
720761785406656512, 607
4604482857, 165
234343491, 926362
828696349440954369, 20
1976631470, 2012
1899486349, 8167
29523872, 1397
480291906, 954
275112201, 1023
787774580, 1530
4885279000, 495
3080146495, 252
871005554235330560, 2858
31752363, 34326
335324325, 1856
12262632, 532
5777162, 1310
2980792045, 1426
19408333, 556
54134108, 730
234343491, 926362
3088121067, 206
183166373, 2556
1160522600, 856
2335438418, 167
22608536, 187
737263795752587265, 4127
566424516, 69
2324097158, 30
42828027, 387
719214328277282816, 34
1317187788, 1559
1356091932, 3901
315999262, 1801
3404757059, 2
793753742, 2269
390433747, 294
234343491, 926362
39048397, 2092
797759854505037824, 72
282665754, 1290
78904559, 2486
39938182, 4012
333055179, 978
710586188759957504, 12
4623488062, 83
3111042712, 48
224607633, 1863
1322958602, 837
1361415758, 1835
335324325, 1856
509214205, 233
1238529541, 596
2764007327, 280
717449844630142978, 371
1147459231, 50
724577618, 64
207256430, 48
4351697956, 534
913328023, 1608
124594588, 199
841207826148151296, 11283
234343491, 926362
4236401613, 28477
3314473562, 1418
871264336857235456, 166
39286622, 13
104482311, 109
3513034936, 714
132464122, 233
50449112, 414
1463112582, 0
587707027, 490
234343491, 926362
3913030967, 260
381846876, 422
3264933209, 339
68717528, 520
992439050, 59
816966721097580545, 0
113371429, 7086
467721160, 21
1840965103, 261
466329440, 26
869952787450388481, 134
3080146495, 252
726797194209144832, 2
58422759, 133
131977792, 108
64190022, 1317
2172122281, 1005
4011301000, 233
706842208679419904, 774
1359289974, 2791
818865616874569728, 31
2779471695, 51
859486165770088450, 8
130085117, 13
747005469772873728, 99
722872506999316480, 410
1387851223, 13
816187841516478464, 24
1317187788, 1559
335324325, 1856
64190022, 1317
1327686260, 43
205222491, 1044
2779471695, 51
234343491, 926362
82905612, 1444
3189787423, 3970
142358868, 2588
155281220, 4843
631380804, 1290
787774580, 1530
721075063039139840, 50
49450039, 5033
4708876276, 25
3314473562, 1418
766237015390162945, 181
335324325, 1856
310921835, 976
759757452183080961, 67
793468624359088129, 275
829769699311357958, 676
234343491, 926362
3567354556, 745
82905612, 1444
4698205700, 63
3189787423, 3970
3381707955, 1371
1339911823, 2038
763359462761623552, 16
455291204, 1734
134764703, 1465
301975565, 321
234343491, 926362
3063912809, 9500
284802757, 4294
1317187788, 1559
335324325, 1856
40850307, 2910
1370191447, 98
2552749627, 301
301975565, 321
2779471695, 51
234343491, 926362
871005554235330560, 2858
1154982014, 7
335324325, 1856
3524553917, 119
843878823775162368, 2221
812962971655819264, 646
3353290947, 1323
497410040, 1250
234343491, 926362
3088121067, 206
3264933209, 339
1387851223, 13
575142277, 1308
756579313147908097, 449
2502010818, 5357
49596403, 781
234343491, 926362
335324325, 1856
758265759609028608, 1003
1124789287, 3719
3644550263, 1283
2969405391, 2782
301975565, 321
467321087, 102444
2968032929, 1155
839827016870465537, 583
2869243669, 252
2994143683, 201
234343491, 926362
234343491, 926362
234343491, 926362
524474062, 686
313822397, 474
3320427441, 142
234343491, 926362
609899413, 1373
2267884423, 230
1159518168, 276
3264933209, 339
2502010818, 5357
702890136560918528, 85
148860497, 127
49596403, 781
1231590912, 295
3307144396, 620
928103642, 799
747803284266749952, 535
3300286877, 414
38144749, 11483
335324325, 1856
1080568657, 1976
3049207515, 64
24677397, 1828
1899486349, 8167
23127203, 413
48389604, 2583
234343491, 926362
747696132495650816, 9306
272733527, 92
234343491, 926362
3307955225, 26
335324325, 1856
273468342, 683681
64413481, 208
809340820230967297, 248
1368177042, 2
718448731906039808, 65
54134108, 730
34576172, 4484
234343491, 926362
76638700, 2653
602263392, 29676
1003379274, 359
130085117, 13
2973951579, 814
527387944, 543
1899486349, 8167
49596403, 781
301975565, 321
234343491, 926362
3254132429, 2500
758265759609028608, 1003
2728636035, 1254
234343491, 926362
2491305059, 653
852174491916664833, 8
1238529541, 596
2172122281, 1005
841715590372966403, 1
862703276894150656, 351
54134108, 730
4220001329, 424
2779471695, 51
234343491, 926362
830799427740774400, 609
2478349112, 62614
2512040634, 2112
830108138980388866, 3737
131782829, 958
186106872, 1642
1552762753, 106
9095292, 45794
343890284, 53695
19108071, 18178
2512040634, 2112
3524553917, 119
159146257, 1923
2876989659, 710
234343491, 926362
234343491, 926362
836354360, 563
710553857793851393, 656
3254132429, 2500
762117391178428417, 75
335324325, 1856
2803260811, 14651
3044781244, 33867
467721160, 21
475314661, 473
2779471695, 51
234343491, 926362
814101656761667584, 356
2761984624, 3419
2199554664, 525
45112579, 104
3346199236, 319
50449112, 414
234343491, 926362
824273075428532225, 1662
381846876, 422
358221145, 81
825317352103370754, 728
2993792308, 391
268251570, 2307
49596403, 781
1840965103, 261
49450039, 5033
813496812506140672, 545
3307955225, 26
21507000, 3311
725888981993328642, 6320
335324325, 1856
806177097265901568, 60675
1008863065, 389
775758824993067008, 5
169614078, 898
966475711, 3321
380789197, 1760
527301162, 484
37163407, 1640
3189787423, 3970
762117391178428417, 75
2980681947, 15
756579313147908097, 449
16361044, 4450
319801657, 1921
348455851, 659
2303467412, 2764
3644550263, 1283
784903714045829121, 2457
740212063, 2760
467321087, 102444
19108071, 18178
234343491, 926362
2444028215, 677
4894596809, 268
3402817115, 8
111700022, 126
38908384, 82
2500126551, 801
384263610, 183
473101382, 93
740212063, 2760
91077803, 148
596846887, 141
234343491, 926362
2746535473, 1502
810555363347021828, 2
333055179, 978
310508458, 1963
928103642, 799
778884712593035265, 2256
97706748, 42
1439537593, 598
3300286877, 414
425743569, 64
335324325, 1856
17249644, 1605
123527616, 927
1063335318, 1840
829449860927610884, 99
57918631, 18
3871580542, 129
956157848, 19
736296343476523012, 198
4603115254, 28
130085117, 13
1899486349, 8167
724577618, 64
2759114062, 346
2496951097, 179
195346725, 375
3063912809, 9500
169483114, 11
4300722088, 22
320259242, 1527
3302594272, 8053
1122160442, 835
234343491, 926362
800299436, 3126
2774851390, 6732
71245999, 10043
1167040094, 2690
852960915343454210, 9
210754487, 4520
114037178, 234240
335324325, 1856
3436479113, 60
355360909, 4203
336799369, 57
46933127, 701
3434364688, 188
472024866, 8398
758265759609028608, 1003
489910614, 17482
398805513, 1066
2198279047, 4474
234343491, 926362
2332546642, 1534
621039567, 502
524474062, 686
871264336857235456, 166
2238864764, 1052
232579939, 1483
3023448059, 37
9010192, 2515
234343491, 926362
52093088, 646
478429023, 141
381846876, 422
449610723, 185
839488795, 860
21032679, 425
3353953215, 58
864166940968972288, 3836
716164438534070272, 611
3512536455, 470
1276547455, 115
229155797, 1092
198096437, 252
335324325, 1856
705390315, 3994
2876989659, 710
2886824073, 49
2779471695, 51
2756189436, 319
2198279047, 4474
17699965, 482
2710693497, 395
234343491, 926362
20429858, 303367
1317187788, 1559
335324325, 1856
315999262, 1801
272733527, 92
707817576492097536, 287
234343491, 926362
20262735, 513
558616131, 930
35235637, 926
3644550263, 1283
1108535862, 2070
356777060, 254
756579313147908097, 449
398966499, 675
15806521, 1064
842715661583499264, 12
804672659304890368, 149
285004674, 5971
735932513718284289, 58
234343491, 926362
491427365, 104
800117253983219712, 56
827245908333101056, 22
766537365871484928, 30
3021508427, 53
710812679695417344, 208
943433197, 140
843581630535155712, 2
113371429, 7086
190690508, 728
746777455147491329, 19
811568318314332161, 1065
814229345703227392, 114
4060486642, 116
712027384942170112, 303
717723037072760832, 180
194538182, 5925
724979789136859136, 1628
773675401, 12
576106493, 733
111541773, 1983
3307955225, 26
833820320, 19024
335324325, 1856
2983184176, 721
1872223814, 2114
387858235, 6145
130085117, 13
3062615044, 632
1310501114, 239
520282498, 2202
839397488247341056, 52
2694895650, 1549
613620598, 972
309194592, 3814
728230750647095296, 222
1552762753, 106
827564888226721793, 1222
234343491, 926362
234343491, 926362
3314473562, 1418
1317187788, 1559
189899938, 759
335324325, 1856
83991762, 820
636086426, 969
369497366, 15
234343491, 926362
840217520, 157
381846876, 422
3644550263, 1283
39938182, 4012
756579313147908097, 449
3314473562, 1418
814101656761667584, 356
1317187788, 1559
136205029, 1189
40365453, 4630
335324325, 1856
16778741, 205
2617024411, 81
25711922, 2219
234343491, 926362
3264933209, 339
3254132429, 2500
48827911, 120437
78904559, 2486
129026706, 5796
2728636035, 1254
113371429, 7086
3324582461, 42
633752872, 320
301975565, 321
234343491, 926362
234343491, 926362
30780337, 47
335324325, 1856
78904559, 2486
1106020333, 1625
138555464, 88
2779471695, 51
234343491, 926362
234343491, 926362
20429858, 303367
824273075428532225, 1662
80355411, 11338
1317187788, 1559
335324325, 1856
3644550263, 1283
166992952, 6255
252952532, 40846
798796059791110144, 721
756579313147908097, 449
234343491, 926362
825429431330144256, 263
3986961131, 430
937735212, 9
3514481482, 323
2913858227, 687
946580718, 65
740212063, 2760
3433939180, 523
272733527, 92
2761724508, 618
4374922517, 78
857863466585030656, 358
234343491, 926362
119351575, 30
834048163329744896, 50
381846876, 422
473725876, 1501
719585736, 30
2509376918, 230
4083797120, 1201
55946835, 2807
467721160, 21
2498206340, 1824
24061435, 29
349112825, 30
1153107433, 11925
335324325, 1856
3622975648, 464
93867773, 255
2785456183, 173
2306365023, 41
941225088, 227
847085212853059584, 254
1147459231, 50
71386814, 232
1292764998, 251
173239734, 2406
844381945, 849
3667889776, 852
34988342, 5565
3314473562, 1418
335324325, 1856
352929785, 2121
1334223884, 228
272733527, 92
1955230015, 747
234343491, 926362
335324325, 1856
944534928, 1058
723896182167187457, 470
2376832139, 785
234343491, 926362
381846876, 422
3644550263, 1283
3024638555, 2406
155281220, 4843
2198279047, 4474
356826244, 183
301975565, 321
2710693497, 395
20429858, 303367
414099976, 361
335324325, 1856
83991762, 820
123901877, 3702
727362251783561216, 119
748998360678400000, 23
379978886, 0
2779471695, 51
234343491, 926362
358178596, 1106
708187269362941952, 87
524474062, 686
284802757, 4294
4192961459, 1142
607946179, 47543
2651300109, 35
3456382936, 19
1122160442, 835
1004537978, 161
234343491, 926362
235129566, 26603
2514296986, 469
16667832, 704
22245771, 1431
2165863896, 965
759467406511181825, 635
307403926, 266
39938182, 4012
49596403, 781
2792425911, 1168
835170512443695104, 44
343890284, 53695
49450039, 5033
326226399, 3518
335324325, 1856
3412765325, 10
20368423, 10608
205222491, 1044
255161060, 424
775758824993067008, 5
3129504369, 142
773993946930376705, 27
157397470, 350
24677397, 1828
459092531, 57546
798796059791110144, 721
301975565, 321
3437860767, 1275
25832511, 147
2331937675, 1361
234343491, 926362
4708876276, 25
4782431558, 121
871005554235330560, 2858
3174105551, 29
811515368443445248, 390
833103181, 910
54134108, 730
1163378821, 38
818746174484185089, 102
234343491, 926362
3314473562, 1418
1478930928, 931
753233854119481344, 5
234343491, 926362
26733393, 43
800117253983219712, 56
2589393360, 26
108305265, 824
833729316018065415, 1631
1369120218, 358
872318773, 602
55369958, 1154
2219368234, 613
1088665734, 15210
27127506, 278
172788892, 715
2850765524, 31
3080146495, 252
753679015811121152, 58
4469821522, 1157
319009201, 29
335324325, 1856
2432076585, 1964
215059334, 18
45436646, 972
727195797025087488, 629
4782431558, 121
2727555051, 52
3411249899, 165
73744988, 67
20088465, 1324
2811445750, 146
4889365470, 757
820587358177427456, 7
134525571, 77
548358173, 267
234343491, 926362
4708876276, 25
2690417832, 115
382829278, 175
765929695993102336, 1
822794247627833346, 166
40449518, 2173
3244970475, 622
721325677971156994, 1725
15212400, 1006
755317673475641344, 66
1571359729, 53
587707027, 490
234343491, 926362
745522922601619458, 3
801803127762669568, 1033
1339238802, 420
773874252428767233, 212
1553919187, 159
185622931, 1115
32647545, 47
1009236740, 8
1481816984, 445
2212508876, 41
831500732801105922, 5
2964469289, 2
832941372336377857, 2657
2811758530, 71
19107031, 1037
39849307, 1563
1003379274, 359
2908987420, 24
4707442931, 0
2355003128, 230
3292925886, 36
250732754, 170
52781352, 184
3139615076, 5647
267772819, 82
234343491, 926362
953199067, 662
621039567, 502
871264336857235456, 166
1317187788, 1559
2679991, 1312
315999262, 1801
218209624, 949
3695026876, 820
272733527, 92
234343491, 926362
2709778909, 1293
2498243524, 264
611516397, 512
159711713, 925
506131716, 2300
3264933209, 339
2827856612, 96
869619261840535554, 4119
78904559, 2486
825317352103370754, 728
3644550263, 1283
467721160, 21
24866150, 4681
832234819, 194
4861484467, 1970
1091986813, 9972
301472745, 30
335324325, 1856
352929785, 2121
1258712054, 2090
20293350, 16464
1221830966, 4148
4889365470, 757
242283797, 6726
398805513, 1066
301975565, 321
749382973280120832, 3140
756579313147908097, 449
234343491, 926362
839194278329008129, 1826
4861484467, 1970
335324325, 1856
2380721644, 150
1334223884, 228
1238529541, 596
16778741, 205
20512449, 737
3374287899, 13
234343491, 926362
79553304, 3835
183166373, 2556
2780125618, 1643
35235637, 926
758265759609028608, 1003
585991302, 999
2540419111, 1508
830108138980388866, 3737
3063892271, 10271
49596403, 781
1380060265, 2167
719217492875456513, 353
234343491, 926362
234343491, 926362
3314473562, 1418
633015465, 20423
335324325, 1856
872063557512417280, 278
785158661110951936, 300
793468624359088129, 275
798286367461703680, 11
2779471695, 51
234343491, 926362
3088121067, 206
183166373, 2556
159146257, 1923
719217492875456513, 353
2444028215, 677
855179038029213696, 30
253405089, 544
234343491, 926362
2987070885, 1795
117798111, 9264
23197118, 2662
3000281614, 2428
386710758, 428
864255980720328704, 54
744551780361568256, 1977
740886198055501824, 66
752791126373957632, 6934
1249987688, 3739
256915287, 11788
810097073832034304, 235
49641651, 1483
225423130, 4427
1386347918, 1762
708063704026370049, 67
868399234747437056, 1605
97188976, 1115
1387151082, 423
174696998, 71
805398398207754240, 20
95944535, 906
857008494, 1312
3150673793, 2195
1938113222, 915
823627495710879749, 1567
118019266, 130
3314473562, 1418
1317187788, 1559
716008552742182912, 23
3130971743, 239
758670622654337025, 3131
2572556132, 471
234343491, 926362
750787739667271680, 352
436568543, 7764
832483784696098816, 46
